Date,GMT,EDT,Predicted,Verified,Sample,meters
2017-07-23,2:00,22:00,1.022,1.34,NA,0.407
2017-07-23,2:06,22:06,1.023,1.32,Yes,0.401
2017-07-23,2:12,22:12,1.023,1.35,NA,0.411
2017-07-23,2:18,22:18,1.022,1.31,NA,0.4
2017-07-23,2:24,22:24,1.02,1.28,NA,0.391
2017-07-23,2:30,22:30,1.018,1.29,NA,0.392
2017-07-23,2:36,22:36,1.015,1.33,NA,0.404
2017-07-23,2:42,22:42,1.012,1.31,NA,0.398
2017-07-23,2:48,22:48,1.008,1.28,NA,0.391
2017-07-23,2:54,22:54,1.003,1.25,NA,0.38
2017-07-23,3:00,23:00,0.998,1.28,NA,0.39
2017-07-23,3:06,23:06,0.992,1.26,NA,0.384
2017-07-23,3:12,23:12,0.986,1.26,NA,0.383
2017-07-23,3:18,23:18,0.979,1.27,NA,0.386
2017-07-23,3:24,23:24,0.971,1.25,NA,0.382
2017-07-23,3:30,23:30,0.963,1.24,NA,0.379
2017-07-23,3:36,23:36,0.954,1.21,NA,0.368
2017-07-23,3:42,23:42,0.944,1.18,NA,0.359
2017-07-23,3:48,23:48,0.934,1.2,NA,0.367
2017-07-23,3:54,23:54,0.924,1.19,NA,0.363
2017-07-24,4:00,0:00,0.913,1.18,NA,0.359
2017-07-24,4:06,0:06,0.901,1.17,NA,0.356
2017-07-24,4:12,0:12,0.89,1.16,NA,0.352
2017-07-24,4:18,0:18,0.877,1.15,NA,0.351
2017-07-24,4:24,0:24,0.864,1.13,NA,0.344
2017-07-24,4:30,0:30,0.851,1.12,NA,0.341
2017-07-24,4:36,0:36,0.837,1.1,NA,0.334
2017-07-24,4:42,0:42,0.824,1.08,NA,0.328
2017-07-24,4:48,0:48,0.809,1.04,NA,0.318
2017-07-24,4:54,0:54,0.795,1.03,NA,0.314
2017-07-24,5:00,1:00,0.78,1.04,NA,0.317
2017-07-24,5:06,1:06,0.765,1,NA,0.304
2017-07-24,5:12,1:12,0.751,0.99,NA,0.302
2017-07-24,5:18,1:18,0.735,0.98,NA,0.298
2017-07-24,5:24,1:24,0.72,0.96,NA,0.293
2017-07-24,5:30,1:30,0.705,0.91,NA,0.276
2017-07-24,5:36,1:36,0.69,0.88,NA,0.267
2017-07-24,5:42,1:42,0.675,0.86,NA,0.262
2017-07-24,5:48,1:48,0.66,0.86,NA,0.261
2017-07-24,5:54,1:54,0.645,0.84,NA,0.256
2017-07-24,6:00,2:00,0.63,0.81,NA,0.247
2017-07-24,6:06,2:06,0.616,0.8,NA,0.244
2017-07-24,6:12,2:12,0.602,0.82,NA,0.25
2017-07-24,6:18,2:18,0.587,0.79,NA,0.242
2017-07-24,6:24,2:24,0.573,0.78,NA,0.237
2017-07-24,6:30,2:30,0.56,0.74,NA,0.225
2017-07-24,6:36,2:36,0.546,0.74,NA,0.224
2017-07-24,6:42,2:42,0.533,0.72,NA,0.218
2017-07-24,6:48,2:48,0.521,0.72,NA,0.22
2017-07-24,6:54,2:54,0.508,0.73,NA,0.222
2017-07-24,7:00,3:00,0.496,0.69,NA,0.211
2017-07-24,7:06,3:06,0.484,0.67,NA,0.204
2017-07-24,7:12,3:12,0.473,0.65,NA,0.197
2017-07-24,7:18,3:18,0.461,0.63,NA,0.191
2017-07-24,7:24,3:24,0.451,0.62,NA,0.188
2017-07-24,7:30,3:30,0.44,0.6,NA,0.184
2017-07-24,7:36,3:36,0.43,0.62,NA,0.188
2017-07-24,7:42,3:42,0.42,0.59,NA,0.181
2017-07-24,7:48,3:48,0.411,0.58,NA,0.178
2017-07-24,7:54,3:54,0.401,0.61,NA,0.187
2017-07-24,8:00,4:00,0.393,0.58,NA,0.176
2017-07-24,8:06,4:06,0.384,0.59,NA,0.18
2017-07-24,8:12,4:12,0.376,0.57,NA,0.175
2017-07-24,8:18,4:18,0.368,0.54,NA,0.163
2017-07-24,8:24,4:24,0.361,0.53,NA,0.16
2017-07-24,8:30,4:30,0.354,0.53,NA,0.161
2017-07-24,8:36,4:36,0.347,0.51,NA,0.154
2017-07-24,8:42,4:42,0.341,0.51,NA,0.156
2017-07-24,8:48,4:48,0.335,0.52,NA,0.157
2017-07-24,8:54,4:54,0.329,0.53,NA,0.16
2017-07-24,9:00,5:00,0.324,0.5,NA,0.153
2017-07-24,9:06,5:06,0.319,0.49,NA,0.149
2017-07-24,9:12,5:12,0.314,0.51,NA,0.154
2017-07-24,9:18,5:18,0.31,0.52,NA,0.157
2017-07-24,9:24,5:24,0.306,0.51,NA,0.155
2017-07-24,9:30,5:30,0.303,0.5,NA,0.152
2017-07-24,9:36,5:36,0.3,0.51,NA,0.154
2017-07-24,9:42,5:42,0.297,0.5,NA,0.151
2017-07-24,9:48,5:48,0.295,0.52,NA,0.158
2017-07-24,9:54,5:54,0.293,0.49,NA,0.15
2017-07-24,10:00,6:00,0.291,0.5,NA,0.152
2017-07-24,10:06,6:06,0.289,0.51,NA,0.155
2017-07-24,10:12,6:12,0.288,0.47,NA,0.143
2017-07-24,10:18,6:18,0.287,0.48,Yes,0.146
2017-07-24,10:24,6:24,0.287,0.5,NA,0.152
2017-07-24,10:30,6:30,0.287,0.5,NA,0.152
2017-07-24,10:36,6:36,0.286,0.51,NA,0.155
2017-07-24,10:42,6:42,0.286,0.48,NA,0.146
2017-07-24,10:48,6:48,0.287,0.48,NA,0.146
2017-07-24,10:54,6:54,0.287,0.48,NA,0.147
2017-07-24,11:00,7:00,0.287,0.5,NA,0.152
2017-07-24,11:06,7:06,0.288,0.5,NA,0.153
2017-07-24,11:12,7:12,0.288,0.49,NA,0.149
2017-07-24,11:18,7:18,0.288,0.51,NA,0.155
2017-07-24,11:24,7:24,0.289,0.52,NA,0.157
2017-07-24,11:30,7:30,0.289,0.49,NA,0.149
2017-07-24,11:36,7:36,0.289,0.5,NA,0.153
2017-07-24,11:42,7:42,0.289,0.5,NA,0.151
2017-07-24,11:48,7:48,0.288,0.5,NA,0.152
2017-07-24,11:54,7:54,0.288,0.53,NA,0.16
2017-07-24,12:00,8:00,0.287,0.53,NA,0.162
2017-07-24,12:06,8:06,0.286,0.51,NA,0.155
2017-07-24,12:12,8:12,0.285,0.53,NA,0.16
2017-07-24,12:18,8:18,0.283,0.54,NA,0.165
2017-07-24,12:24,8:24,0.281,0.53,NA,0.16
2017-07-24,12:30,8:30,0.279,0.51,NA,0.154
2017-07-24,12:36,8:36,0.276,0.52,NA,0.158
2017-07-24,12:42,8:42,0.274,0.5,NA,0.153
2017-07-24,12:48,8:48,0.27,0.51,NA,0.154
2017-07-24,12:54,8:54,0.267,0.5,NA,0.151
2017-07-24,13:00,9:00,0.263,0.52,NA,0.158
2017-07-24,13:06,9:06,0.259,0.51,NA,0.156
2017-07-24,13:12,9:12,0.254,0.51,NA,0.156
2017-07-24,13:18,9:18,0.249,0.53,NA,0.162
2017-07-24,13:24,9:24,0.244,0.54,NA,0.163
2017-07-24,13:30,9:30,0.239,0.56,NA,0.17
2017-07-24,13:36,9:36,0.233,0.51,NA,0.155
2017-07-24,13:42,9:42,0.227,0.51,NA,0.155
2017-07-24,13:48,9:48,0.221,0.51,NA,0.155
2017-07-24,13:54,9:54,0.215,0.48,NA,0.146
2017-07-24,14:00,10:00,0.208,0.48,NA,0.147
2017-07-24,14:06,10:06,0.201,0.48,NA,0.145
2017-07-24,14:12,10:12,0.194,0.48,NA,0.147
2017-07-24,14:18,10:18,0.187,0.47,NA,0.144
2017-07-24,14:24,10:24,0.18,0.44,NA,0.134
2017-07-24,14:30,10:30,0.173,0.45,NA,0.136
2017-07-24,14:36,10:36,0.166,0.46,NA,0.14
2017-07-24,14:42,10:42,0.158,0.44,NA,0.133
2017-07-24,14:48,10:48,0.151,0.42,NA,0.128
2017-07-24,14:54,10:54,0.143,0.41,NA,0.126
2017-07-24,15:00,11:00,0.136,0.42,NA,0.127
2017-07-24,15:06,11:06,0.128,0.42,NA,0.128
2017-07-24,15:12,11:12,0.12,0.43,NA,0.132
2017-07-24,15:18,11:18,0.112,0.38,NA,0.117
2017-07-24,15:24,11:24,0.104,0.37,NA,0.112
2017-07-24,15:30,11:30,0.097,0.37,NA,0.112
2017-07-24,15:36,11:36,0.089,0.36,NA,0.11
2017-07-24,15:42,11:42,0.081,0.36,NA,0.11
2017-07-24,15:48,11:48,0.073,0.37,NA,0.114
2017-07-24,15:54,11:54,0.065,0.35,NA,0.107
2017-07-24,16:00,12:00,0.057,0.33,NA,0.099
2017-07-24,16:06,12:06,0.049,0.29,NA,0.088
2017-07-24,16:12,12:12,0.041,0.31,NA,0.094
2017-07-24,16:18,12:18,0.033,0.29,NA,0.089
2017-07-24,16:24,12:24,0.026,0.3,NA,0.09
2017-07-24,16:30,12:30,0.018,0.29,NA,0.089
2017-07-24,16:36,12:36,0.01,0.26,NA,0.078
2017-07-24,16:42,12:42,0.003,0.26,NA,0.078
2017-07-24,16:48,12:48,-0.004,0.28,NA,0.085
2017-07-24,16:54,12:54,-0.011,0.28,NA,0.084
2017-07-24,17:00,13:00,-0.018,0.25,NA,0.077
2017-07-24,17:06,13:06,-0.025,0.22,NA,0.066
2017-07-24,17:12,13:12,-0.032,0.24,NA,0.073
2017-07-24,17:18,13:18,-0.038,0.23,NA,0.069
2017-07-24,17:24,13:24,-0.043,0.23,NA,0.069
2017-07-24,17:30,13:30,-0.049,0.2,NA,0.06
2017-07-24,17:36,13:36,-0.054,0.21,NA,0.063
2017-07-24,17:42,13:42,-0.059,0.2,NA,0.061
2017-07-24,17:48,13:48,-0.063,0.19,NA,0.059
2017-07-24,17:54,13:54,-0.067,0.19,NA,0.057
2017-07-24,18:00,14:00,-0.07,0.16,NA,0.048
2017-07-24,18:06,14:06,-0.073,0.17,NA,0.051
2017-07-24,18:12,14:12,-0.075,0.19,NA,0.058
2017-07-24,18:18,14:18,-0.076,0.17,NA,0.051
2017-07-24,18:24,14:24,-0.077,0.14,NA,0.042
2017-07-24,18:30,14:30,-0.078,0.14,NA,0.044
2017-07-24,18:36,14:36,-0.077,0.13,NA,0.04
2017-07-24,18:42,14:42,-0.076,0.14,NA,0.041
2017-07-24,18:48,14:48,-0.075,0.13,NA,0.038
2017-07-24,18:54,14:54,-0.072,0.12,NA,0.036
2017-07-24,19:00,15:00,-0.069,0.13,NA,0.04
2017-07-24,19:06,15:06,-0.066,0.13,NA,0.04
2017-07-24,19:12,15:12,-0.061,0.14,NA,0.044
2017-07-24,19:18,15:18,-0.056,0.14,NA,0.042
2017-07-24,19:24,15:24,-0.051,0.14,NA,0.042
2017-07-24,19:30,15:30,-0.044,0.14,NA,0.043
2017-07-24,19:36,15:36,-0.037,0.17,NA,0.053
2017-07-24,19:42,15:42,-0.029,0.15,NA,0.046
2017-07-24,19:48,15:48,-0.021,0.17,NA,0.053
2017-07-24,19:54,15:54,-0.012,0.17,NA,0.051
2017-07-24,20:00,16:00,-0.002,0.19,NA,0.059
2017-07-24,20:06,16:06,0.008,0.18,NA,0.054
2017-07-24,20:12,16:12,0.019,0.2,NA,0.06
2017-07-24,20:18,16:18,0.03,0.22,NA,0.066
2017-07-24,20:24,16:24,0.042,0.19,NA,0.057
2017-07-24,20:30,16:30,0.055,0.18,NA,0.054
2017-07-24,20:36,16:36,0.068,0.24,NA,0.072
2017-07-24,20:42,16:42,0.082,0.25,NA,0.077
2017-07-24,20:48,16:48,0.096,0.27,NA,0.083
2017-07-24,20:54,16:54,0.111,0.28,NA,0.087
2017-07-24,21:00,17:00,0.126,0.3,NA,0.091
2017-07-24,21:06,17:06,0.142,0.32,NA,0.096
2017-07-24,21:12,17:12,0.158,0.33,NA,0.099
2017-07-24,21:18,17:18,0.175,0.36,NA,0.11
2017-07-24,21:24,17:24,0.192,0.4,NA,0.121
2017-07-24,21:30,17:30,0.21,0.4,NA,0.121
2017-07-24,21:36,17:36,0.228,0.42,NA,0.127
2017-07-24,21:42,17:42,0.246,0.44,NA,0.134
2017-07-24,21:48,17:48,0.265,0.46,NA,0.139
2017-07-24,21:54,17:54,0.284,0.47,NA,0.143
2017-07-24,22:00,18:00,0.303,0.5,NA,0.152
2017-07-24,22:06,18:06,0.323,0.52,NA,0.157
2017-07-24,22:12,18:12,0.343,0.53,NA,0.16
2017-07-24,22:18,18:18,0.364,0.53,NA,0.162
2017-07-24,22:24,18:24,0.384,0.58,NA,0.178
2017-07-24,22:30,18:30,0.405,0.61,NA,0.185
2017-07-24,22:36,18:36,0.426,0.64,NA,0.194
2017-07-24,22:42,18:42,0.447,0.64,NA,0.196
2017-07-24,22:48,18:48,0.469,0.66,NA,0.202
2017-07-24,22:54,18:54,0.49,0.69,NA,0.209
2017-07-24,23:00,19:00,0.511,0.68,NA,0.207
2017-07-24,23:06,19:06,0.532,0.73,NA,0.222
2017-07-24,23:12,19:12,0.554,0.75,NA,0.229
2017-07-24,23:18,19:18,0.575,0.77,NA,0.235
2017-07-24,23:24,19:24,0.596,0.79,NA,0.24
2017-07-24,23:30,19:30,0.616,0.81,NA,0.248
2017-07-24,23:36,19:36,0.637,0.83,NA,0.252
2017-07-24,23:42,19:42,0.657,0.87,NA,0.264
2017-07-24,23:48,19:48,0.677,0.9,NA,0.275
2017-07-24,23:54,19:54,0.696,0.91,NA,0.278
2017-07-24,0:00,20:00,0.715,0.92,NA,0.279
2017-07-24,0:06,20:06,0.733,0.93,NA,0.283
2017-07-24,0:12,20:12,0.751,0.96,NA,0.291
2017-07-24,0:18,20:18,0.769,0.98,NA,0.3
2017-07-24,0:24,20:24,0.785,1,NA,0.304
2017-07-24,0:30,20:30,0.801,1.03,NA,0.313
2017-07-24,0:36,20:36,0.817,1.02,NA,0.31
2017-07-24,0:42,20:42,0.831,1.1,NA,0.334
2017-07-24,0:48,20:48,0.845,1.09,NA,0.333
2017-07-24,0:54,20:54,0.859,1.09,NA,0.332
2017-07-24,1:00,21:00,0.871,1.12,NA,0.341
2017-07-24,1:06,21:06,0.883,1.13,NA,0.343
2017-07-24,1:12,21:12,0.894,1.13,NA,0.343
2017-07-24,1:18,21:18,0.904,1.14,NA,0.346
2017-07-24,1:24,21:24,0.914,1.18,NA,0.358
2017-07-24,1:30,21:30,0.923,1.19,NA,0.364
2017-07-24,1:36,21:36,0.931,1.19,NA,0.364
2017-07-24,1:42,21:42,0.938,1.23,NA,0.375
2017-07-24,1:48,21:48,0.944,1.25,NA,0.381
2017-07-24,1:54,21:54,0.95,1.24,NA,0.379
2017-07-24,2:00,22:00,0.955,1.24,NA,0.379
2017-07-24,2:06,22:06,0.96,1.23,NA,0.376
2017-07-24,2:12,22:12,0.963,1.25,NA,0.38
2017-07-24,2:18,22:18,0.966,1.27,NA,0.387
2017-07-24,2:24,22:24,0.969,1.28,NA,0.389
2017-07-24,2:30,22:30,0.97,1.28,NA,0.389
2017-07-24,2:36,22:36,0.972,1.23,NA,0.376
2017-07-24,2:42,22:42,0.972,1.26,NA,0.384
2017-07-24,2:48,22:48,0.972,1.25,NA,0.382
2017-07-24,2:54,22:54,0.971,1.28,NA,0.389
2017-07-24,3:00,23:00,0.97,1.3,NA,0.395
2017-07-24,3:06,23:06,0.968,1.28,NA,0.389
2017-07-24,3:12,23:12,0.966,1.22,NA,0.372
2017-07-24,3:18,23:18,0.963,1.24,NA,0.379
2017-07-24,3:24,23:24,0.96,1.27,NA,0.386
2017-07-24,3:30,23:30,0.956,1.26,NA,0.384
2017-07-24,3:36,23:36,0.951,1.2,NA,0.367
2017-07-24,3:42,23:42,0.946,1.24,NA,0.379
2017-07-24,3:48,23:48,0.941,1.19,NA,0.363
2017-07-24,3:54,23:54,0.935,1.18,NA,0.359
2017-07-25,4:00,0:00,0.928,1.19,NA,0.363
2017-07-25,4:06,0:06,0.921,1.19,NA,0.362
2017-07-25,4:12,0:12,0.913,1.19,NA,0.363
2017-07-25,4:18,0:18,0.905,1.18,NA,0.359
2017-07-25,4:24,0:24,0.897,1.15,NA,0.35
2017-07-25,4:30,0:30,0.887,1.14,NA,0.347
2017-07-25,4:36,0:36,0.878,1.13,NA,0.344
2017-07-25,4:42,0:42,0.868,1.15,NA,0.351
2017-07-25,4:48,0:48,0.857,1.14,NA,0.346
2017-07-25,4:54,0:54,0.846,1.08,NA,0.328
2017-07-25,5:00,1:00,0.835,1.09,NA,0.331
2017-07-25,5:06,1:06,0.823,1.08,NA,0.329
2017-07-25,5:12,1:12,0.811,1.08,NA,0.33
2017-07-25,5:18,1:18,0.799,1.05,NA,0.319
2017-07-25,5:24,1:24,0.786,1.02,NA,0.312
2017-07-25,5:30,1:30,0.773,1.04,NA,0.317
2017-07-25,5:36,1:36,0.759,1.01,NA,0.309
2017-07-25,5:42,1:42,0.746,0.98,NA,0.3
2017-07-25,5:48,1:48,0.732,0.95,NA,0.288
2017-07-25,5:54,1:54,0.718,0.96,NA,0.291
2017-07-25,6:00,2:00,0.703,0.94,NA,0.285
2017-07-25,6:06,2:06,0.689,0.94,NA,0.285
2017-07-25,6:12,2:12,0.675,0.93,NA,0.282
2017-07-25,6:18,2:18,0.66,0.92,NA,0.279
2017-07-25,6:24,2:24,0.646,0.88,NA,0.267
2017-07-25,6:30,2:30,0.632,0.9,NA,0.275
2017-07-25,6:36,2:36,0.617,0.86,NA,0.262
2017-07-25,6:42,2:42,0.603,0.84,NA,0.257
2017-07-25,6:48,2:48,0.589,0.82,NA,0.25
2017-07-25,6:54,2:54,0.575,0.83,NA,0.253
2017-07-25,7:00,3:00,0.561,0.82,NA,0.251
2017-07-25,7:06,3:06,0.548,0.77,NA,0.234
2017-07-25,7:12,3:12,0.534,0.77,NA,0.236
2017-07-25,7:18,3:18,0.521,0.78,NA,0.237
2017-07-25,7:24,3:24,0.508,0.69,NA,0.211
2017-07-25,7:30,3:30,0.496,0.69,NA,0.21
2017-07-25,7:36,3:36,0.483,0.72,NA,0.218
2017-07-25,7:42,3:42,0.471,0.68,NA,0.208
2017-07-25,7:48,3:48,0.46,0.72,NA,0.218
2017-07-25,7:54,3:54,0.448,0.69,NA,0.21
2017-07-25,8:00,4:00,0.437,0.65,NA,0.198
2017-07-25,8:06,4:06,0.426,0.63,NA,0.191
2017-07-25,8:12,4:12,0.416,0.7,NA,0.213
2017-07-25,8:18,4:18,0.406,0.65,NA,0.197
2017-07-25,8:24,4:24,0.396,0.61,NA,0.187
2017-07-25,8:30,4:30,0.387,0.59,NA,0.18
2017-07-25,8:36,4:36,0.378,0.6,NA,0.184
2017-07-25,8:42,4:42,0.369,0.57,NA,0.174
2017-07-25,8:48,4:48,0.361,0.54,NA,0.164
2017-07-25,8:54,4:54,0.353,0.6,NA,0.183
2017-07-25,9:00,5:00,0.346,0.58,NA,0.178
2017-07-25,9:06,5:06,0.339,0.56,NA,0.172
2017-07-25,9:12,5:12,0.332,0.55,NA,0.169
2017-07-25,9:18,5:18,0.326,0.53,NA,0.16
2017-07-25,9:24,5:24,0.32,0.54,NA,0.165
2017-07-25,9:30,5:30,0.315,0.54,NA,0.164
2017-07-25,9:36,5:36,0.31,0.54,NA,0.165
2017-07-25,9:42,5:42,0.305,0.56,NA,0.17
2017-07-25,9:48,5:48,0.301,0.52,NA,0.158
2017-07-25,9:54,5:54,0.297,0.56,NA,0.17
2017-07-25,10:00,6:00,0.294,0.52,NA,0.157
2017-07-25,10:06,6:06,0.291,0.49,NA,0.149
2017-07-25,10:12,6:12,0.288,0.53,NA,0.16
2017-07-25,10:18,6:18,0.286,0.51,NA,0.156
2017-07-25,10:24,6:24,0.284,0.53,NA,0.162
2017-07-25,10:30,6:30,0.283,0.52,NA,0.157
2017-07-25,10:36,6:36,0.282,0.51,NA,0.156
2017-07-25,10:42,6:42,0.282,0.51,NA,0.156
2017-07-25,10:48,6:48,0.282,0.52,NA,0.158
2017-07-25,10:54,6:54,0.282,0.54,NA,0.165
2017-07-25,11:00,7:00,0.282,0.51,NA,0.156
2017-07-25,11:06,7:06,0.283,0.55,NA,0.168
2017-07-25,11:12,7:12,0.284,0.51,NA,0.156
2017-07-25,11:18,7:18,0.286,0.53,NA,0.161
2017-07-25,11:24,7:24,0.287,0.52,NA,0.159
2017-07-25,11:30,7:30,0.289,0.47,NA,0.143
2017-07-25,11:36,7:36,0.291,0.53,NA,0.162
2017-07-25,11:42,7:42,0.293,0.55,NA,0.168
2017-07-25,11:48,7:48,0.295,0.56,NA,0.172
2017-07-25,11:54,7:54,0.297,0.57,NA,0.173
2017-07-25,12:00,8:00,0.3,0.55,NA,0.168
2017-07-25,12:06,8:06,0.302,0.56,NA,0.171
2017-07-25,12:12,8:12,0.304,0.57,NA,0.174
2017-07-25,12:18,8:18,0.306,0.56,NA,0.172
2017-07-25,12:24,8:24,0.308,0.57,NA,0.174
2017-07-25,12:30,8:30,0.309,0.57,NA,0.174
2017-07-25,12:36,8:36,0.311,0.59,NA,0.18
2017-07-25,12:42,8:42,0.312,0.56,NA,0.171
2017-07-25,12:48,8:48,0.313,0.58,NA,0.176
2017-07-25,12:54,8:54,0.314,0.59,NA,0.181
2017-07-25,13:00,9:00,0.314,0.6,NA,0.183
2017-07-25,13:06,9:06,0.314,0.57,NA,0.175
2017-07-25,13:12,9:12,0.314,0.57,NA,0.174
2017-07-25,13:18,9:18,0.313,0.59,NA,0.181
2017-07-25,13:24,9:24,0.312,0.6,NA,0.184
2017-07-25,13:30,9:30,0.311,0.6,NA,0.183
2017-07-25,13:36,9:36,0.309,0.61,NA,0.187
2017-07-25,13:42,9:42,0.307,0.59,NA,0.18
2017-07-25,13:48,9:48,0.305,0.58,NA,0.178
2017-07-25,13:54,9:54,0.302,0.56,NA,0.17
2017-07-25,14:00,10:00,0.299,0.58,NA,0.176
2017-07-25,14:06,10:06,0.295,0.6,NA,0.182
2017-07-25,14:12,10:12,0.291,0.65,NA,0.198
2017-07-25,14:18,10:18,0.287,0.56,NA,0.172
2017-07-25,14:24,10:24,0.283,0.55,NA,0.166
2017-07-25,14:30,10:30,0.279,0.62,NA,0.19
2017-07-25,14:36,10:36,0.274,0.58,NA,0.176
2017-07-25,14:42,10:42,0.269,0.57,NA,0.173
2017-07-25,14:48,10:48,0.264,0.55,NA,0.168
2017-07-25,14:54,10:54,0.259,0.54,NA,0.164
2017-07-25,15:00,11:00,0.253,0.57,NA,0.174
2017-07-25,15:06,11:06,0.248,0.52,NA,0.157
2017-07-25,15:12,11:12,0.242,0.54,NA,0.163
2017-07-25,15:18,11:18,0.236,0.55,NA,0.169
2017-07-25,15:24,11:24,0.23,0.55,NA,0.167
2017-07-25,15:30,11:30,0.224,0.53,NA,0.161
2017-07-25,15:36,11:36,0.218,0.45,NA,0.138
2017-07-25,15:42,11:42,0.212,0.52,NA,0.158
2017-07-25,15:48,11:48,0.206,0.51,NA,0.155
2017-07-25,15:54,11:54,0.2,0.47,NA,0.143
2017-07-25,16:00,12:00,0.194,0.48,NA,0.145
2017-07-25,16:06,12:06,0.188,0.48,NA,0.145
2017-07-25,16:12,12:12,0.181,0.46,NA,0.14
2017-07-25,16:18,12:18,0.175,0.47,NA,0.144
2017-07-25,16:24,12:24,0.169,0.44,NA,0.134
2017-07-25,16:30,12:30,0.163,0.43,NA,0.131
2017-07-25,16:36,12:36,0.156,0.45,NA,0.138
2017-07-25,16:42,12:42,0.15,0.45,NA,0.137
2017-07-25,16:48,12:48,0.144,0.48,NA,0.145
2017-07-25,16:54,12:54,0.138,0.43,NA,0.131
2017-07-25,17:00,13:00,0.131,0.44,NA,0.135
2017-07-25,17:06,13:06,0.125,0.42,NA,0.127
2017-07-25,17:12,13:12,0.119,0.39,NA,0.118
2017-07-25,17:18,13:18,0.112,0.4,NA,0.121
2017-07-25,17:24,13:24,0.106,0.43,NA,0.131
2017-07-25,17:30,13:30,0.1,0.39,NA,0.118
2017-07-25,17:36,13:36,0.094,0.39,NA,0.118
2017-07-25,17:42,13:42,0.088,0.38,NA,0.115
2017-07-25,17:48,13:48,0.082,0.36,NA,0.111
2017-07-25,17:54,13:54,0.077,0.36,NA,0.111
2017-07-25,18:00,14:00,0.071,0.37,NA,0.112
2017-07-25,18:06,14:06,0.066,0.34,NA,0.105
2017-07-25,18:12,14:12,0.061,0.33,NA,0.101
2017-07-25,18:18,14:18,0.056,0.32,NA,0.097
2017-07-25,18:24,14:24,0.052,0.39,NA,0.118
2017-07-25,18:30,14:30,0.047,0.32,NA,0.098
2017-07-25,18:36,14:36,0.043,0.34,NA,0.104
2017-07-25,18:42,14:42,0.04,0.34,NA,0.102
2017-07-25,18:48,14:48,0.037,0.33,NA,0.101
2017-07-25,18:54,14:54,0.034,0.35,NA,0.108
2017-07-25,19:00,15:00,0.032,0.34,NA,0.103
2017-07-25,19:06,15:06,0.03,0.28,NA,0.087
2017-07-25,19:12,15:12,0.029,0.33,NA,0.1
2017-07-25,19:18,15:18,0.028,0.28,NA,0.086
2017-07-25,19:24,15:24,0.027,0.34,NA,0.102
2017-07-25,19:30,15:30,0.028,0.31,NA,0.094
2017-07-25,19:36,15:36,0.029,0.3,NA,0.091
2017-07-25,19:42,15:42,0.03,0.31,NA,0.095
2017-07-25,19:48,15:48,0.032,0.3,NA,0.092
2017-07-25,19:54,15:54,0.034,0.32,NA,0.098
2017-07-25,20:00,16:00,0.038,0.32,NA,0.096
2017-07-25,20:06,16:06,0.041,0.33,NA,0.099
2017-07-25,20:12,16:12,0.046,0.32,NA,0.098
2017-07-25,20:18,16:18,0.05,0.32,NA,0.097
2017-07-25,20:24,16:24,0.056,0.31,NA,0.094
2017-07-25,20:30,16:30,0.062,0.35,NA,0.107
2017-07-25,20:36,16:36,0.069,0.32,NA,0.098
2017-07-25,20:42,16:42,0.076,0.31,NA,0.094
2017-07-25,20:48,16:48,0.084,0.32,NA,0.098
2017-07-25,20:54,16:54,0.092,0.33,NA,0.099
2017-07-25,21:00,17:00,0.101,0.35,NA,0.107
2017-07-25,21:06,17:06,0.111,0.34,NA,0.105
2017-07-25,21:12,17:12,0.121,0.34,NA,0.105
2017-07-25,21:18,17:18,0.131,0.37,NA,0.113
2017-07-25,21:24,17:24,0.143,0.35,NA,0.107
2017-07-25,21:30,17:30,0.154,0.37,NA,0.114
2017-07-25,21:36,17:36,0.166,0.4,NA,0.123
2017-07-25,21:42,17:42,0.179,0.43,NA,0.132
2017-07-25,21:48,17:48,0.192,0.43,NA,0.132
2017-07-25,21:54,17:54,0.205,0.43,NA,0.13
2017-07-25,22:00,18:00,0.219,0.43,NA,0.132
2017-07-25,22:06,18:06,0.234,0.44,NA,0.134
2017-07-25,22:12,18:12,0.249,0.46,NA,0.141
2017-07-25,22:18,18:18,0.264,0.51,NA,0.154
2017-07-25,22:24,18:24,0.28,0.51,NA,0.156
2017-07-25,22:30,18:30,0.296,0.54,NA,0.163
2017-07-25,22:36,18:36,0.312,0.5,NA,0.153
2017-07-25,22:42,18:42,0.329,0.56,NA,0.172
2017-07-25,22:48,18:48,0.346,0.58,NA,0.178
2017-07-25,22:54,18:54,0.364,0.56,NA,0.171
2017-07-25,23:00,19:00,0.381,0.57,NA,0.173
2017-07-25,23:06,19:06,0.399,0.58,NA,0.176
2017-07-25,23:12,19:12,0.417,0.63,NA,0.192
2017-07-25,23:18,19:18,0.436,0.66,NA,0.202
2017-07-25,23:24,19:24,0.454,0.64,NA,0.195
2017-07-25,23:30,19:30,0.473,0.67,NA,0.205
2017-07-25,23:36,19:36,0.492,0.71,NA,0.217
2017-07-25,23:42,19:42,0.511,0.7,NA,0.214
2017-07-25,23:48,19:48,0.529,0.73,NA,0.223
2017-07-25,23:54,19:54,0.548,0.71,NA,0.217
2017-07-25,0:00,20:00,0.567,0.8,NA,0.244
2017-07-25,0:06,20:06,0.585,0.82,NA,0.251
2017-07-25,0:12,20:12,0.603,0.83,NA,0.253
2017-07-25,0:18,20:18,0.622,0.79,NA,0.242
